employee_name,job_role,work_category,work_hours,month
Employee 24,frontend,Remote,4.5,1
Employee 24,frontend,Stationary,6.0,1
Employee 24,frontend,Remote,4.5,1
Employee 24,frontend,Stationary,6.0,1
Employee 24,frontend,Remote,6.0,1
Employee 24,frontend,Remote,5.0,1
Employee 24,frontend,Remote,5.0,1
Employee 24,frontend,Remote,7.0,1
Employee 24,frontend,Stationary,7.0,1
Employee 24,frontend,Stationary,5.0,1
Employee 24,frontend,Stationary,6.0,1
Employee 24,frontend,Stationary,5.0,12
Employee 24,frontend,Stationary,5.5,12
Employee 24,frontend,Remote,7.0,12
Employee 24,frontend,Stationary,8.0,12
Employee 24,frontend,Stationary,7.0,12
Employee 24,frontend,Remote,7.5,12
Employee 24,frontend,Stationary,8.0,12
Employee 24,frontend,Stationary,5.5,12
Employee 24,frontend,Remote,7.0,12
Employee 24,frontend,Stationary,6.5,12
Employee 24,frontend,Remote,7.0,12
Employee 24,frontend,Stationary,6.5,12
Employee 24,frontend,Stationary,4.5,12
Employee 24,frontend,Stationary,7.5,12
Employee 24,frontend,Remote,8.0,12
Employee 24,frontend,Remote,7.5,12
Employee 24,frontend,Stationary,4.5,12
Employee 24,frontend,Remote,7.5,12
Employee 24,frontend,Stationary,7.0,12
Employee 24,frontend,Stationary,7.0,12
Employee 24,frontend,Stationary,8.0,12
Employee 24,frontend,Remote,6.0,12
Employee 24,frontend,Remote,5.0,12
Employee 24,frontend,Remote,4.5,12
Employee 24,frontend,Stationary,5.5,12
Employee 24,frontend,Remote,8.0,12
Employee 24,frontend,Stationary,6.0,12
Employee 24,frontend,Stationary,6.0,12
Employee 24,frontend,Stationary,8.0,11
Employee 24,frontend,Stationary,5.5,11
Employee 24,frontend,Remote,6.5,11
Employee 24,frontend,Remote,7.5,11
Employee 24,frontend,Stationary,5.0,11
Employee 24,frontend,Stationary,4.5,11
Employee 24,frontend,Stationary,6.0,11
Employee 24,frontend,Stationary,7.0,11
Employee 24,frontend,Stationary,6.0,11
Employee 24,frontend,Remote,8.0,11
Employee 24,frontend,Remote,6.5,11
Employee 24,frontend,Remote,8.0,11
Employee 24,frontend,Stationary,7.0,11
Employee 24,frontend,Stationary,6.0,11
Employee 24,frontend,Stationary,5.5,11
Employee 24,frontend,Remote,8.0,11
Employee 24,frontend,Remote,7.0,11
Employee 24,frontend,Stationary,6.0,11
Employee 24,frontend,Stationary,4.5,11
Employee 24,frontend,Remote,7.0,11
Employee 25,devops,Remote,7.5,2
Employee 25,devops,Stationary,5.0,2
Employee 25,devops,Stationary,5.0,2
Employee 25,devops,Stationary,5.0,2
Employee 25,devops,Remote,7.0,2
Employee 25,devops,Stationary,5.5,2
Employee 25,devops,Remote,7.0,1
Employee 25,devops,Remote,7.0,1
Employee 25,devops,Stationary,6.0,1
Employee 25,devops,Remote,8.0,1
Employee 25,devops,Stationary,7.0,1
Employee 25,devops,Remote,6.0,1
Employee 25,devops,Remote,7.0,1
Employee 25,devops,Remote,5.0,1
Employee 25,devops,Stationary,4.5,1
Employee 25,devops,Remote,5.0,1
Employee 25,devops,Remote,4.5,1
Employee 25,devops,Stationary,7.5,1
Employee 25,devops,Remote,7.5,1
Employee 25,devops,Stationary,6.0,1
Employee 25,devops,Remote,5.5,1
Employee 25,devops,Remote,8.0,1
Employee 25,devops,Stationary,5.0,1
Employee 25,devops,Stationary,7.0,1
Employee 25,devops,Remote,7.5,1
Employee 25,devops,Stationary,7.0,1
Employee 25,devops,Stationary,7.5,1
Employee 25,devops,Stationary,6.0,1
Employee 25,devops,Stationary,5.0,1
Employee 25,devops,Remote,4.5,1
Employee 25,devops,Stationary,6.0,1
Employee 25,devops,Stationary,7.5,1
Employee 25,devops,Remote,6.5,1
Employee 25,devops,Stationary,8.0,1
Employee 25,devops,Stationary,7.5,1
Employee 25,devops,Stationary,5.0,12
Employee 25,devops,Remote,5.0,12
Employee 25,devops,Remote,4.5,12
Employee 25,devops,Remote,7.5,12
Employee 25,devops,Remote,6.0,12
Employee 25,devops,Stationary,5.0,12
Employee 25,devops,Remote,5.5,12
Employee 25,devops,Stationary,8.0,12
Employee 25,devops,Stationary,7.5,12
Employee 25,devops,Stationary,7.5,12
Employee 25,devops,Remote,7.5,12
Employee 25,devops,Remote,5.5,12
Employee 25,devops,Remote,6.0,12
Employee 25,devops,Stationary,6.5,12
Employee 25,devops,Stationary,6.5,12
Employee 25,devops,Remote,7.5,12
Employee 25,devops,Stationary,7.5,12
Employee 25,devops,Stationary,6.0,12
Employee 25,devops,Stationary,7.5,12
Employee 25,devops,Stationary,8.0,12
Employee 25,devops,Remote,5.0,12
Employee 25,devops,Remote,7.5,12
Employee 25,devops,Stationary,7.5,12
Employee 25,devops,Stationary,6.5,12
Employee 25,devops,Remote,8.0,12
Employee 25,devops,Remote,7.5,12
Employee 25,devops,Stationary,5.0,12
Employee 25,devops,Stationary,4.5,12
Employee 25,devops,Stationary,4.5,12
Employee 25,devops,Remote,7.0,12
Employee 25,devops,Stationary,7.5,11
Employee 25,devops,Stationary,5.0,11
Employee 25,devops,Remote,7.5,11
Employee 25,devops,Stationary,5.5,11
Employee 25,devops,Remote,8.0,11
Employee 25,devops,Stationary,4.5,11
Employee 25,devops,Remote,5.5,11
Employee 25,devops,Stationary,8.0,11
Employee 25,devops,Stationary,4.5,11
Employee 25,devops,Stationary,5.5,11
Employee 25,devops,Stationary,5.0,11
Employee 25,devops,Stationary,7.5,11
Employee 25,devops,Remote,8.0,11
Employee 25,devops,Remote,5.5,11
Employee 25,devops,Remote,7.5,11
Employee 25,devops,Stationary,7.5,11
Employee 25,devops,Stationary,6.5,11
Employee 25,devops,Remote,7.5,11
Employee 25,devops,Stationary,6.0,11
Employee 25,devops,Stationary,7.5,11
Employee 25,devops,Stationary,6.0,11
Employee 26,backend,Stationary,6.0,2
Employee 26,backend,Remote,7.5,2
Employee 26,backend,Remote,7.0,2
Employee 26,backend,Remote,8.0,2
Employee 26,backend,Stationary,5.5,2
Employee 26,backend,Stationary,8.0,2
Employee 26,backend,Remote,4.5,1
Employee 26,backend,Remote,5.0,1
Employee 26,backend,Stationary,6.0,1
Employee 26,backend,Remote,4.5,1
Employee 26,backend,Stationary,6.0,1
Employee 26,backend,Remote,8.0,1
Employee 26,backend,Stationary,5.5,1
Employee 26,backend,Remote,5.0,1
Employee 26,backend,Stationary,6.5,1
Employee 26,backend,Remote,6.0,1
Employee 26,backend,Stationary,6.5,1
Employee 26,backend,Remote,6.5,1
Employee 26,backend,Remote,7.5,1
Employee 26,backend,Remote,4.5,1
Employee 26,backend,Stationary,8.0,1
Employee 26,backend,Stationary,7.5,1
Employee 26,backend,Stationary,5.5,1
Employee 26,backend,Remote,5.5,1
Employee 26,backend,Stationary,8.0,1
Employee 26,backend,Stationary,7.0,1
Employee 26,backend,Remote,8.0,1
Employee 26,backend,Stationary,5.0,1
Employee 26,backend,Stationary,5.0,1
Employee 26,backend,Remote,8.0,1
Employee 26,backend,Remote,4.5,1
Employee 26,backend,Stationary,5.0,1
Employee 26,backend,Remote,8.0,1
Employee 26,backend,Remote,4.5,1
Employee 26,backend,Stationary,5.5,12
Employee 26,backend,Stationary,7.5,12
Employee 26,backend,Remote,5.5,12
Employee 26,backend,Remote,4.5,12
Employee 26,backend,Stationary,6.5,12
Employee 26,backend,Remote,8.0,12
Employee 26,backend,Remote,5.5,12
Employee 26,backend,Remote,5.0,12
Employee 26,backend,Remote,7.5,12
Employee 26,backend,Remote,5.0,12
Employee 26,backend,Stationary,6.0,12
Employee 26,backend,Remote,5.0,12
Employee 26,backend,Remote,8.0,12
Employee 26,backend,Stationary,7.0,12
Employee 26,backend,Stationary,5.5,12
Employee 26,backend,Remote,5.0,12
Employee 26,backend,Remote,8.0,12
Employee 26,backend,Remote,8.0,12
Employee 26,backend,Stationary,7.5,12
Employee 26,backend,Stationary,4.5,12
Employee 26,backend,Remote,8.0,12
Employee 26,backend,Stationary,7.5,12
Employee 26,backend,Stationary,5.5,12
Employee 26,backend,Stationary,5.0,12
Employee 26,backend,Remote,7.0,12
Employee 26,backend,Stationary,7.5,12
Employee 26,backend,Stationary,5.0,12
Employee 26,backend,Stationary,4.5,12
Employee 26,backend,Stationary,4.5,12
Employee 26,backend,Remote,6.5,11
Employee 26,backend,Remote,6.0,11
Employee 26,backend,Remote,5.5,11
Employee 26,backend,Stationary,6.5,11
Employee 26,backend,Remote,6.0,11
Employee 26,backend,Stationary,7.0,11
Employee 26,backend,Stationary,6.5,11
Employee 26,backend,Stationary,7.0,11
Employee 26,backend,Remote,6.5,11
Employee 26,backend,Stationary,7.0,11
Employee 26,backend,Remote,5.5,11
Employee 26,backend,Remote,5.0,11
Employee 26,backend,Remote,6.5,11
Employee 26,backend,Remote,7.5,11
Employee 26,backend,Stationary,6.0,11
Employee 26,backend,Stationary,6.5,11
Employee 26,backend,Stationary,8.0,11
Employee 26,backend,Stationary,5.5,11
Employee 27,datasci,Stationary,7.0,2
Employee 27,datasci,Remote,4.5,2
Employee 27,datasci,Stationary,8.0,2
Employee 27,datasci,Remote,5.5,2
Employee 27,datasci,Remote,6.5,2
Employee 27,datasci,Remote,6.5,1
Employee 27,datasci,Stationary,8.0,1
Employee 27,datasci,Stationary,7.0,1
Employee 27,datasci,Remote,4.5,1
Employee 27,datasci,Remote,4.5,1
Employee 27,datasci,Stationary,5.0,1
Employee 27,datasci,Remote,4.5,1
Employee 27,datasci,Remote,7.5,1
Employee 27,datasci,Remote,6.0,1
Employee 27,datasci,Remote,6.0,1
Employee 27,datasci,Remote,4.5,1
Employee 27,datasci,Remote,5.5,1
Employee 27,datasci,Remote,8.0,1
Employee 27,datasci,Remote,6.0,1
Employee 27,datasci,Stationary,6.0,1
Employee 27,datasci,Stationary,7.5,1
Employee 27,datasci,Stationary,5.5,1
Employee 27,datasci,Stationary,4.5,1
Employee 27,datasci,Stationary,8.0,1
Employee 27,datasci,Stationary,5.5,1
Employee 27,datasci,Stationary,5.0,1
Employee 27,datasci,Remote,5.5,1
Employee 27,datasci,Remote,5.0,1
Employee 27,datasci,Stationary,6.5,1
Employee 27,datasci,Remote,6.0,1
Employee 27,datasci,Stationary,5.0,1
Employee 27,datasci,Remote,8.0,1
Employee 27,datasci,Stationary,8.0,1
Employee 27,datasci,Stationary,8.0,1
Employee 27,datasci,Stationary,5.0,1
Employee 27,datasci,Remote,6.0,1
Employee 27,datasci,Remote,5.0,12
Employee 27,datasci,Stationary,8.0,12
Employee 27,datasci,Stationary,5.5,12
Employee 27,datasci,Remote,6.5,12
Employee 27,datasci,Remote,7.5,12
Employee 27,datasci,Stationary,7.5,12
Employee 27,datasci,Remote,5.0,12
Employee 27,datasci,Stationary,5.0,12
Employee 27,datasci,Remote,5.0,12
Employee 27,datasci,Stationary,7.5,12
Employee 27,datasci,Stationary,7.0,12
Employee 27,datasci,Stationary,7.0,12
Employee 27,datasci,Stationary,6.0,12
Employee 27,datasci,Remote,4.5,12
Employee 27,datasci,Stationary,8.0,12
Employee 27,datasci,Stationary,6.0,12
Employee 27,datasci,Stationary,5.0,12
Employee 27,datasci,Remote,5.5,12
Employee 27,datasci,Remote,8.0,12
Employee 27,datasci,Remote,4.5,12
Employee 27,datasci,Remote,8.0,12
Employee 27,datasci,Stationary,6.5,12
Employee 27,datasci,Remote,4.5,12
Employee 27,datasci,Remote,5.0,12
Employee 27,datasci,Remote,6.5,12
Employee 27,datasci,Remote,4.5,12
Employee 27,datasci,Remote,8.0,12
Employee 27,datasci,Remote,8.0,12
Employee 27,datasci,Remote,5.0,12
Employee 27,datasci,Stationary,6.5,11
Employee 27,datasci,Stationary,5.0,11
Employee 27,datasci,Stationary,5.0,11
Employee 27,datasci,Stationary,4.5,11
Employee 27,datasci,Stationary,6.5,11
Employee 27,datasci,Stationary,6.5,11
Employee 27,datasci,Stationary,6.5,11
Employee 27,datasci,Remote,6.5,11
Employee 27,datasci,Stationary,6.5,11
Employee 27,datasci,Stationary,5.5,11
Employee 27,datasci,Stationary,7.5,11
Employee 27,datasci,Stationary,5.5,11
Employee 27,datasci,Remote,6.0,11
Employee 27,datasci,Remote,6.0,11
Employee 27,datasci,Stationary,7.5,11
Employee 27,datasci,Stationary,8.0,11
Employee 27,datasci,Stationary,6.0,11
Employee 27,datasci,Stationary,6.0,11
Employee 27,datasci,Remote,5.0,11
Employee 27,datasci,Stationary,6.5,11
Employee 28,frontend,Remote,5.5,2
Employee 28,frontend,Stationary,7.0,2
Employee 28,frontend,Remote,8.0,2
Employee 28,frontend,Remote,7.0,2
Employee 28,frontend,Remote,6.0,2
Employee 28,frontend,Remote,5.5,2
Employee 28,frontend,Stationary,5.5,2
Employee 28,frontend,Stationary,5.5,1
Employee 28,frontend,Remote,5.0,1
Employee 28,frontend,Remote,4.5,1
Employee 28,frontend,Stationary,5.5,1
Employee 28,frontend,Remote,5.0,1
Employee 28,frontend,Remote,5.5,1
Employee 28,frontend,Remote,7.0,1
Employee 28,frontend,Remote,6.0,1
Employee 28,frontend,Stationary,6.0,1
Employee 28,frontend,Stationary,7.0,1
Employee 28,frontend,Stationary,5.5,1
Employee 28,frontend,Remote,7.5,1
Employee 28,frontend,Remote,6.5,1
Employee 28,frontend,Remote,6.0,1
Employee 28,frontend,Stationary,8.0,1
Employee 28,frontend,Stationary,8.0,1
Employee 28,frontend,Stationary,6.0,1
Employee 28,frontend,Remote,7.0,1
Employee 28,frontend,Stationary,6.0,1
Employee 28,frontend,Stationary,6.0,1
Employee 28,frontend,Stationary,8.0,1
Employee 28,frontend,Stationary,5.5,1
Employee 28,frontend,Stationary,5.5,1
Employee 28,frontend,Remote,5.5,1
Employee 28,frontend,Remote,7.5,1
Employee 28,frontend,Stationary,5.0,1
Employee 28,frontend,Remote,4.5,1
Employee 28,frontend,Remote,5.0,1
Employee 28,frontend,Remote,7.0,12
Employee 28,frontend,Stationary,4.5,12
Employee 28,frontend,Stationary,6.0,12
Employee 28,frontend,Stationary,6.5,12
Employee 28,frontend,Stationary,4.5,12
Employee 28,frontend,Remote,5.0,12
Employee 28,frontend,Stationary,8.0,12
Employee 28,frontend,Stationary,7.0,12
Employee 28,frontend,Stationary,5.0,12
Employee 28,frontend,Remote,8.0,12
Employee 28,frontend,Stationary,4.5,12
Employee 28,frontend,Stationary,6.0,12
Employee 28,frontend,Stationary,7.5,12
Employee 28,frontend,Remote,6.0,12
Employee 28,frontend,Stationary,7.5,12
Employee 28,frontend,Remote,5.0,12
Employee 28,frontend,Remote,6.5,12
Employee 28,frontend,Remote,8.0,12
Employee 28,frontend,Stationary,5.5,12
Employee 28,frontend,Remote,4.5,12
Employee 28,frontend,Stationary,6.0,12
Employee 28,frontend,Stationary,5.0,12
Employee 28,frontend,Remote,8.0,12
Employee 28,frontend,Remote,7.0,12
Employee 28,frontend,Remote,7.5,12
Employee 28,frontend,Remote,7.5,12
Employee 28,frontend,Remote,5.0,12
Employee 28,frontend,Stationary,6.0,12
Employee 28,frontend,Remote,7.5,12
Employee 28,frontend,Remote,4.5,11
Employee 28,frontend,Remote,7.0,11
Employee 28,frontend,Remote,6.5,11
Employee 28,frontend,Stationary,5.0,11
Employee 28,frontend,Stationary,7.0,11
Employee 28,frontend,Remote,5.5,11
Employee 28,frontend,Remote,8.0,11
Employee 28,frontend,Remote,7.5,11
Employee 28,frontend,Stationary,4.5,11
Employee 28,frontend,Stationary,5.0,11
Employee 28,frontend,Stationary,8.0,11
Employee 28,frontend,Remote,8.0,11
Employee 28,frontend,Stationary,4.5,11
Employee 28,frontend,Remote,8.0,11
Employee 28,frontend,Stationary,5.0,11
Employee 28,frontend,Stationary,6.5,11
Employee 28,frontend,Stationary,6.5,11
Employee 28,frontend,Remote,8.0,11
Employee 28,frontend,Stationary,7.5,11
Employee 29,devops,Stationary,8.0,2
Employee 29,devops,Stationary,5.5,2
Employee 29,devops,Stationary,6.0,2
Employee 29,devops,Stationary,5.5,2
Employee 29,devops,Remote,5.5,2
Employee 29,devops,Stationary,5.5,2
Employee 29,devops,Stationary,6.5,2
Employee 29,devops,Stationary,5.5,1
Employee 29,devops,Remote,6.5,1
Employee 29,devops,Remote,8.0,1
Employee 29,devops,Remote,5.0,1
Employee 29,devops,Stationary,8.0,1
Employee 29,devops,Remote,5.0,1
Employee 29,devops,Remote,6.0,1
Employee 29,devops,Stationary,8.0,1
Employee 29,devops,Stationary,8.0,1
Employee 29,devops,Stationary,7.0,1
Employee 29,devops,Remote,8.0,1
Employee 29,devops,Remote,7.5,1
Employee 29,devops,Remote,7.5,1
Employee 29,devops,Stationary,8.0,1
Employee 29,devops,Stationary,8.0,1
Employee 29,devops,Remote,5.0,1
Employee 29,devops,Remote,7.0,1
Employee 29,devops,Remote,6.0,1
Employee 29,devops,Stationary,8.0,1
Employee 29,devops,Remote,4.5,1
Employee 29,devops,Remote,5.5,1
Employee 29,devops,Stationary,7.5,1
Employee 29,devops,Stationary,6.5,1
Employee 29,devops,Remote,5.5,1
Employee 29,devops,Stationary,6.5,1
Employee 29,devops,Remote,5.0,1
Employee 29,devops,Remote,7.0,1
Employee 29,devops,Stationary,8.0,1
Employee 29,devops,Stationary,8.0,1
Employee 29,devops,Stationary,5.0,12
Employee 29,devops,Stationary,6.0,12
Employee 29,devops,Stationary,7.0,12
Employee 29,devops,Remote,4.5,12
Employee 29,devops,Remote,5.5,12
Employee 29,devops,Remote,6.5,12
Employee 29,devops,Stationary,6.5,12
Employee 29,devops,Remote,4.5,12
Employee 29,devops,Stationary,7.5,12
Employee 29,devops,Remote,7.5,12
Employee 29,devops,Stationary,8.0,12
Employee 29,devops,Remote,5.5,12
Employee 29,devops,Stationary,7.5,12
Employee 29,devops,Remote,8.0,12
Employee 29,devops,Stationary,5.0,12
Employee 29,devops,Stationary,4.5,12
Employee 29,devops,Remote,5.0,12
Employee 29,devops,Stationary,5.0,12
Employee 29,devops,Remote,6.5,12
Employee 29,devops,Stationary,5.5,12
Employee 29,devops,Stationary,6.0,12
Employee 29,devops,Stationary,7.0,12
Employee 29,devops,Remote,6.5,12
Employee 29,devops,Remote,5.0,12
Employee 29,devops,Stationary,5.0,12
Employee 29,devops,Stationary,8.0,12
Employee 29,devops,Remote,5.0,12
Employee 29,devops,Remote,7.0,12
Employee 29,devops,Stationary,7.0,12
Employee 29,devops,Stationary,6.5,11
Employee 29,devops,Stationary,5.5,11
Employee 29,devops,Stationary,5.5,11
Employee 29,devops,Remote,6.5,11
Employee 29,devops,Remote,7.5,11
Employee 29,devops,Stationary,6.5,11
Employee 29,devops,Stationary,7.5,11
Employee 29,devops,Stationary,8.0,11
Employee 29,devops,Remote,6.5,11
Employee 29,devops,Remote,5.0,11
Employee 29,devops,Stationary,7.5,11
Employee 29,devops,Stationary,8.0,11
Employee 29,devops,Stationary,5.0,11
Employee 29,devops,Remote,7.5,11
Employee 29,devops,Remote,5.5,11
Employee 29,devops,Stationary,6.5,11
Employee 29,devops,Stationary,7.5,11
Employee 29,devops,Stationary,6.5,11
Employee 29,devops,Stationary,7.0,11
Employee 29,devops,Stationary,6.5,11
Employee 30,devops,Remote,6.0,2
Employee 30,devops,Stationary,8.0,2
Employee 30,devops,Stationary,5.0,2
Employee 30,devops,Stationary,6.0,2
Employee 30,devops,Remote,5.0,2
Employee 30,devops,Remote,7.5,2
Employee 30,devops,Stationary,6.0,2
Employee 30,devops,Stationary,8.0,1
Employee 30,devops,Stationary,5.5,1
Employee 30,devops,Remote,8.0,1
Employee 30,devops,Remote,5.5,1
Employee 30,devops,Stationary,6.0,1
Employee 30,devops,Remote,5.0,1
Employee 30,devops,Stationary,5.0,1
Employee 30,devops,Remote,7.5,1
Employee 30,devops,Stationary,5.0,1
Employee 30,devops,Stationary,6.5,1
Employee 30,devops,Stationary,4.5,1
Employee 30,devops,Remote,6.0,1
Employee 30,devops,Stationary,6.0,1
Employee 30,devops,Remote,4.5,1
Employee 30,devops,Remote,4.5,1
Employee 30,devops,Stationary,7.0,1
Employee 30,devops,Remote,4.5,1
Employee 30,devops,Stationary,6.5,1
Employee 30,devops,Remote,8.0,1
Employee 30,devops,Remote,7.5,1
Employee 30,devops,Remote,8.0,1
Employee 30,devops,Stationary,6.5,1
Employee 30,devops,Remote,5.0,1
Employee 30,devops,Remote,7.0,1
Employee 30,devops,Remote,6.0,1
Employee 30,devops,Remote,4.5,1
Employee 30,devops,Remote,6.0,1
Employee 30,devops,Remote,7.0,1
Employee 30,devops,Remote,7.5,12
Employee 30,devops,Stationary,7.0,12
Employee 30,devops,Remote,7.5,12
Employee 30,devops,Stationary,5.5,12
Employee 30,devops,Remote,6.5,12
Employee 30,devops,Stationary,7.0,12
Employee 30,devops,Remote,6.5,12
Employee 30,devops,Remote,7.0,12
Employee 30,devops,Remote,5.0,12
Employee 30,devops,Remote,5.0,12
Employee 30,devops,Stationary,7.5,12
Employee 30,devops,Stationary,8.0,12
Employee 30,devops,Remote,6.0,12
Employee 30,devops,Stationary,7.0,12
Employee 30,devops,Stationary,6.0,12
Employee 30,devops,Remote,6.5,12
Employee 30,devops,Remote,5.5,12
Employee 30,devops,Stationary,6.0,12
Employee 30,devops,Stationary,7.0,12
Employee 30,devops,Stationary,6.5,12
Employee 30,devops,Remote,7.5,12
Employee 30,devops,Stationary,7.0,12
Employee 30,devops,Stationary,8.0,12
Employee 30,devops,Remote,8.0,12
Employee 30,devops,Stationary,6.5,12
Employee 30,devops,Stationary,6.0,12
Employee 30,devops,Remote,6.5,12
Employee 30,devops,Stationary,5.0,12
Employee 30,devops,Remote,7.0,12
Employee 30,devops,Stationary,5.0,12
Employee 30,devops,Remote,5.0,12
Employee 30,devops,Remote,5.5,11
Employee 30,devops,Stationary,8.0,11
Employee 30,devops,Stationary,7.0,11
Employee 30,devops,Remote,5.5,11
Employee 30,devops,Stationary,5.5,11
Employee 30,devops,Remote,8.0,11
Employee 30,devops,Stationary,7.0,11
Employee 30,devops,Stationary,7.0,11
Employee 30,devops,Stationary,5.5,11
Employee 30,devops,Remote,6.0,11
Employee 30,devops,Remote,7.0,11
Employee 30,devops,Stationary,5.0,11
Employee 30,devops,Remote,5.5,11
Employee 30,devops,Stationary,4.5,11
Employee 30,devops,Remote,5.5,11
Employee 30,devops,Stationary,5.0,11
Employee 30,devops,Remote,6.0,11
Employee 30,devops,Stationary,6.0,11
Employee 30,devops,Remote,7.0,11
Employee 30,devops,Stationary,7.0,11
Employee 30,devops,Stationary,5.0,11
Employee 31,projmgr,Remote,7.5,2
Employee 31,projmgr,Remote,6.0,2
Employee 31,projmgr,Remote,5.0,2
Employee 31,projmgr,Stationary,6.5,2
Employee 31,projmgr,Stationary,6.5,2
Employee 31,projmgr,Stationary,5.5,2
Employee 31,projmgr,Stationary,6.5,2
Employee 31,projmgr,Remote,6.0,1
Employee 31,projmgr,Remote,8.0,1
Employee 31,projmgr,Stationary,5.0,1
Employee 31,projmgr,Stationary,6.0,1
Employee 31,projmgr,Stationary,7.5,1
Employee 31,projmgr,Stationary,6.0,1
Employee 31,projmgr,Remote,4.5,1
Employee 31,projmgr,Remote,7.0,1
Employee 31,projmgr,Stationary,6.0,1
Employee 31,projmgr,Remote,5.5,1
Employee 31,projmgr,Stationary,5.5,1
Employee 31,projmgr,Stationary,6.0,1
Employee 31,projmgr,Stationary,7.5,1
Employee 31,projmgr,Stationary,7.5,1
Employee 31,projmgr,Stationary,5.0,1
Employee 31,projmgr,Stationary,6.0,1
Employee 31,projmgr,Stationary,8.0,1
Employee 31,projmgr,Remote,6.5,1
Employee 31,projmgr,Stationary,7.5,1
Employee 31,projmgr,Stationary,7.0,1
Employee 31,projmgr,Remote,6.0,1
Employee 31,projmgr,Stationary,6.5,1
Employee 31,projmgr,Stationary,4.5,1
Employee 31,projmgr,Remote,8.0,1
Employee 31,projmgr,Stationary,6.5,1
Employee 31,projmgr,Stationary,7.0,1
Employee 31,projmgr,Remote,6.5,1
Employee 31,projmgr,Stationary,4.5,1
Employee 31,projmgr,Remote,5.0,1
Employee 31,projmgr,Stationary,7.5,1
Employee 31,projmgr,Remote,7.5,12
Employee 31,projmgr,Remote,7.5,12
Employee 31,projmgr,Stationary,5.0,12
Employee 31,projmgr,Stationary,7.0,12
Employee 31,projmgr,Stationary,5.5,12
Employee 31,projmgr,Remote,5.5,12
Employee 31,projmgr,Remote,6.5,12
Employee 31,projmgr,Remote,7.0,12
Employee 31,projmgr,Remote,8.0,12
Employee 31,projmgr,Stationary,5.5,12
Employee 31,projmgr,Remote,7.5,12
Employee 31,projmgr,Remote,7.0,12
Employee 31,projmgr,Stationary,8.0,12
Employee 31,projmgr,Stationary,8.0,12
Employee 31,projmgr,Remote,6.0,12
Employee 31,projmgr,Stationary,6.0,12
Employee 31,projmgr,Stationary,7.0,12
Employee 31,projmgr,Stationary,5.0,12
Employee 31,projmgr,Remote,7.5,12
Employee 31,projmgr,Stationary,6.5,12
Employee 31,projmgr,Remote,8.0,12
Employee 31,projmgr,Remote,6.5,12
Employee 31,projmgr,Remote,5.5,12
Employee 31,projmgr,Stationary,5.5,12
Employee 31,projmgr,Remote,7.5,12
Employee 31,projmgr,Stationary,4.5,12
Employee 31,projmgr,Remote,4.5,12
Employee 31,projmgr,Stationary,6.0,12
Employee 31,projmgr,Stationary,4.5,12
Employee 31,projmgr,Remote,5.5,11
Employee 31,projmgr,Remote,7.0,11
Employee 31,projmgr,Remote,5.5,11
Employee 31,projmgr,Remote,5.0,11
Employee 31,projmgr,Remote,6.5,11
Employee 31,projmgr,Stationary,4.5,11
Employee 31,projmgr,Remote,6.0,11
Employee 31,projmgr,Remote,5.5,11
Employee 31,projmgr,Stationary,8.0,11
Employee 31,projmgr,Remote,8.0,11
Employee 31,projmgr,Remote,5.0,11
Employee 31,projmgr,Remote,8.0,11
Employee 31,projmgr,Remote,7.0,11
Employee 31,projmgr,Remote,7.0,11
Employee 31,projmgr,Stationary,5.5,11
Employee 31,projmgr,Stationary,5.0,11
Employee 31,projmgr,Remote,8.0,11
Employee 31,projmgr,Stationary,6.5,11
Employee 31,projmgr,Stationary,6.0,11
Employee 32,backend,Remote,7.0,2
Employee 32,backend,Remote,6.5,2
Employee 32,backend,Remote,7.0,2
Employee 32,backend,Stationary,5.5,2
Employee 32,backend,Stationary,6.0,2
Employee 32,backend,Stationary,5.0,2
Employee 32,backend,Stationary,7.0,2
Employee 32,backend,Remote,7.0,1
Employee 32,backend,Stationary,5.0,1
Employee 32,backend,Remote,7.5,1
Employee 32,backend,Remote,6.0,1
Employee 32,backend,Stationary,7.5,1
Employee 32,backend,Stationary,7.0,1
Employee 32,backend,Remote,6.5,1
Employee 32,backend,Remote,7.0,1
Employee 32,backend,Stationary,4.5,1
Employee 32,backend,Stationary,7.0,1
Employee 32,backend,Stationary,5.0,1
Employee 32,backend,Stationary,6.5,1
Employee 32,backend,Remote,5.5,1
Employee 32,backend,Remote,5.5,1
Employee 32,backend,Remote,8.0,1
Employee 32,backend,Stationary,7.0,1
Employee 32,backend,Stationary,5.5,1
Employee 32,backend,Stationary,7.5,1
Employee 32,backend,Stationary,4.5,1
Employee 32,backend,Stationary,5.5,1
Employee 32,backend,Stationary,5.0,1
Employee 32,backend,Remote,4.5,1
Employee 32,backend,Stationary,7.0,1
Employee 32,backend,Remote,7.0,1
Employee 32,backend,Remote,7.0,1
Employee 32,backend,Stationary,4.5,1
Employee 32,backend,Remote,7.5,1
Employee 32,backend,Stationary,7.5,1
Employee 32,backend,Stationary,8.0,12
Employee 32,backend,Remote,8.0,12
Employee 32,backend,Stationary,4.5,12
Employee 32,backend,Stationary,5.0,12
Employee 32,backend,Stationary,5.0,12
Employee 32,backend,Stationary,8.0,12
Employee 32,backend,Stationary,7.0,12
Employee 32,backend,Remote,6.0,12
Employee 32,backend,Remote,6.5,12
